order_id,product_id,quantity,unit_price,unit_cost
O000309,P0013,3,202.05,142.15
O000310,P0163,1,76.48,29.64
O000310,P0284,3,94.42,47.22
O000311,P0145,2,43.04,19.97
O000311,P0251,1,137.69,89.27
O000311,P0200,5,74.38,35.11
O000312,P0160,1,50.29,19.95
O000312,P0164,1,47.8,23.04
O000312,P0022,3,236.02,146.59
O000313,P0105,1,46.29,17.85
O000313,P0041,2,183.04,122.21
O000313,P0025,1,268.73,177.08
O000314,P0072,3,250.21,144.19
O000314,P0176,1,44.33,17.91
O000314,P0076,1,230.78,141.63
O000314,P0062,2,102.67,77.57
O000314,P0040,1,335.44,232.31
O000315,P0145,1,42.76,19.97
O000315,P0115,2,34.37,19.33
O000315,P0233,3,60,32.03
O000316,P0124,3,40.62,19.32
O000317,P0156,5,4.81,2.05
O000317,P0245,2,112.34,45.76
O000318,P0128,3,42.66,20.37
O000318,P0186,2,68.84,28.6
O000319,P0258,2,123.77,63.68
O000320,P0294,1,52.9,29.16
O000320,P0032,1,256.54,170.06
O000320,P0245,2,107.19,45.76
O000321,P0242,2,83.23,47.88
O000321,P0161,2,9.33,4.82
O000322,P0226,1,79.32,33.84
O000322,P0157,1,65.67,25.69
O000323,P0173,1,54.37,26.23
O000323,P0056,1,121.01,74.46
O000323,P0043,4,114.8,77.51
O000324,P0234,2,39.64,14.91
O000324,P0012,1,180.44,144.29
O000324,P0272,3,115.68,68.23
O000325,P0012,1,179.58,144.29
O000325,P0192,1,80.95,33.9
O000325,P0101,3,47.63,23.09
O000325,P0150,1,46.81,23.77
O000325,P0060,1,548.98,344.5
O000326,P0214,2,66.26,30.04
O000326,P0166,3,19.98,9.8
O000326,P0004,3,241.83,165.29
O000326,P0190,2,88.75,39.84
O000327,P0032,4,266.22,170.06
O000327,P0228,4,44.03,16.69
O000328,P0048,1,155.05,96.22
O000328,P0142,1,51.86,21.25
O000328,P0153,2,4.82,2.37
O000328,P0039,1,274.76,171.27
O000329,P0106,2,27.5,12.14
O000330,P0139,2,19.07,9.27
O000330,P0132,2,61.54,34.31
O000330,P0126,1,65.95,33.66
O000330,P0120,3,46.72,19.66
O000330,P0037,1,111.28,66.6
O000331,P0160,2,49.34,19.95
O000332,P0060,1,531.39,344.5
O000332,P0264,1,82.43,47.39
O000333,P0224,1,41.11,18.78
O000333,P0272,1,110.65,68.23
O000334,P0017,2,346.8,276.98
O000334,P0264,2,87.86,47.39
O000334,P0120,2,48.5,19.66
O000334,P0040,1,332.81,232.31
O000335,P0017,1,362.05,276.98
O000336,P0028,4,203.54,131.12
O000336,P0143,3,32.75,17.65
O000336,P0082,4,236.93,142.77
O000336,P0004,4,246.28,165.29
O000336,P0260,2,101.46,59.68
O000337,P0121,2,40,20.08
O000338,P0287,1,100.81,59.64
O000338,P0258,2,125.99,63.68
O000339,P0266,1,115.67,56.79
O000339,P0086,1,291.83,183.1
O000340,P0271,5,152.32,74.27
O000341,P0004,1,249.92,165.29
O000341,P0153,1,5.13,2.37
O000342,P0069,2,301.36,173.91
O000343,P0098,2,456.41,267.66
O000344,P0062,2,104.88,77.57
O000345,P0226,3,75.27,33.84
O000345,P0210,3,91.77,35.04
O000346,P0203,1,56.31,26.78
O000346,P0144,4,31.84,14.97
O000346,P0148,2,60.97,31.06
O000347,P0230,1,33.58,13.32
O000347,P0177,3,38.53,17.03
O000347,P0203,1,57.34,26.78
O000347,P0299,1,90.05,48.94
O000348,P0059,2,429.43,249.71
O000349,P0297,1,135.3,74.56
O000350,P0094,1,340.26,223.8
O000350,P0051,5,115.11,71.32
O000350,P0205,4,105.41,51.3
O000351,P0044,4,300.77,199.81
O000352,P0063,1,229.73,148.19
O000352,P0029,2,224.99,161.42
O000353,P0280,2,79.12,36.8
O000354,P0197,1,72.83,29.79
O000354,P0020,1,313.39,236.61
O000355,P0168,2,30.38,11.5
O000356,P0137,2,40.92,20.58
O000357,P0014,1,152.91,104.09
O000357,P0206,1,62.3,30.07
O000357,P0189,1,69.92,27.81
O000357,P0285,1,71.72,40.73
O000357,P0008,1,127.91,85.76
O000357,P0120,2,48.52,19.66
O000358,P0157,2,62.75,25.69
O000358,P0100,2,313.06,175.41
O000359,P0261,5,130.36,73.01
O000359,P0155,5,75.12,30.14
O000359,P0194,1,87.22,40.15
O000359,P0101,3,47.04,23.09
O000359,P0019,1,182.93,117.28
O000360,P0147,1,21.57,10.39
O000361,P0267,1,146.37,82.84
O000361,P0007,1,163.97,102.87
O000362,P0237,1,59.84,29.15
O000362,P0258,2,123.19,63.68
O000363,P0241,1,100.21,43.3
O000363,P0035,3,206.69,155.56
O000363,P0117,2,41.03,21.42
O000364,P0077,1,308.78,180.96
O000364,P0255,2,118.53,64.14
O000364,P0029,2,243.02,161.42
O000364,P0140,4,52.91,20.88
O000364,P0065,1,200.9,113.93
O000365,P0209,1,32.88,13.48
O000366,P0247,1,114.18,64.18
O000366,P0261,2,129.13,73.01
O000367,P0103,2,42.83,19.74
O000368,P0012,1,186.57,144.29
O000369,P0260,1,106.6,59.68
O000369,P0053,1,303.1,195.05
O000369,P0186,2,66.16,28.6
O000370,P0116,3,74.93,38.04
O000370,P0089,1,349.69,213.13
O000371,P0130,2,21.66,10
O000371,P0282,1,160.7,83.91
O000372,P0215,1,70.01,34.32
O000372,P0113,2,16.13,7.66
O000373,P0237,4,60.77,29.15
O000373,P0287,3,98.98,59.64
O000373,P0251,2,146.53,89.27
O000373,P0005,1,276.53,180.19
O000374,P0018,1,185.23,119.94
O000374,P0245,3,108.42,45.76
O000374,P0105,1,47.4,17.85
O000375,P0095,2,113.67,78.71
O000375,P0064,2,396.66,232.51
O000375,P0009,1,95.22,63.15
O000376,P0202,2,5.11,2.08
O000376,P0091,3,501.23,289
O000377,P0237,1,62.84,29.15
O000377,P0022,2,216.52,146.59
O000377,P0133,4,50.49,23.12
O000377,P0055,1,342.98,236.11
O000378,P0212,1,127.69,47.26
O000378,P0300,3,107.72,67.65
O000378,P0085,1,535.66,309.87
O000379,P0127,1,71.29,28.5
O000379,P0086,1,299.43,183.1
O000380,P0156,1,5.1,2.05
O000381,P0061,4,621.94,314.05
O000381,P0234,5,40.58,14.91
O000381,P0176,1,44.89,17.91
O000381,P0171,1,51.28,25.92
O000382,P0220,1,83.07,33.22
O000382,P0131,2,50.37,27.71
O000383,P0162,2,43.98,15.85
O000383,P0239,1,89.99,48.52
O000384,P0292,1,111.59,53.56
O000385,P0012,5,189.97,144.29
O000385,P0005,4,276.8,180.19
O000385,P0246,3,84.88,38.33
O000385,P0227,2,51.22,21.79
O000385,P0198,1,104.14,48.01
O000385,P0055,1,338.88,236.11
O000386,P0074,2,537.63,309.2
O000386,P0262,4,61,33.94
O000387,P0117,3,38.69,21.42
O000387,P0255,1,119.21,64.14
O000387,P0024,2,293.18,216.05
O000387,P0036,1,240.13,164.16
O000387,P0102,1,53.7,18.55
O000388,P0019,2,160.18,117.28
O000388,P0031,1,335.81,226.84
O000389,P0269,2,66.6,41.45
O000390,P0173,1,53.29,26.23
O000390,P0274,1,95.83,52.26
O000390,P0103,3,44.68,19.74
O000391,P0216,1,67.42,27.72
O000391,P0245,1,114.79,45.76
O000392,P0019,2,177.59,117.28
O000393,P0185,1,102.31,39.34
O000393,P0106,1,26.21,12.14
O000393,P0137,2,40.25,20.58
O000393,P0019,2,167.98,117.28
O000394,P0211,1,52.56,21.06
O000394,P0104,1,27.9,15.83
O000394,P0110,2,41.39,19.01
O000395,P0138,1,23.57,12.24
O000396,P0271,2,153.48,74.27
O000396,P0127,4,68.97,28.5
O000396,P0017,2,320.2,276.98
O000396,P0242,1,78.94,47.88
O000396,P0192,1,76.85,33.9
O000397,P0175,4,35.09,15.18
O000397,P0041,2,186.82,122.21
O000397,P0033,1,287.95,177.46
O000397,P0117,5,40.61,21.42
O000398,P0058,1,442.67,288.71
O000398,P0241,1,100.82,43.3
O000398,P0263,2,118.63,59.47
O000398,P0011,1,88.27,67.9
O000399,P0213,5,58.23,23.34
O000399,P0131,5,50.97,27.71
O000399,P0048,1,144.68,96.22
O000399,P0277,3,112.29,53.14
O000399,P0027,1,293.44,225.04
O000400,P0154,1,36.43,17.74
O000400,P0116,1,69.44,38.04
O000400,P0032,1,263.82,170.06
O000400,P0025,1,274.59,177.08
O000401,P0255,2,118.23,64.14
O000402,P0177,3,40.61,17.03
O000402,P0184,4,79.79,34.74
O000403,P0001,1,249.79,183.35
O000403,P0233,2,61.83,32.03
O000404,P0137,1,43.47,20.58
O000405,P0156,1,5.1,2.05
O000405,P0018,2,171.29,119.94
O000405,P0298,3,82.22,46.03
O000406,P0100,1,306.47,175.41
O000406,P0146,2,26.49,8.84
O000407,P0237,2,59.41,29.15
O000408,P0182,1,87.35,33.73
O000408,P0073,1,326.02,200.42
O000408,P0264,5,75.89,47.39
O000408,P0195,1,41.68,17.83
O000408,P0175,1,33.37,15.18
O000408,P0241,1,93.75,43.3
O000409,P0096,2,174.62,93.71
O000409,P0086,3,291.75,183.1
O000409,P0178,1,78.65,37.46
O000410,P0133,3,57.46,23.12
O000410,P0078,2,155.42,95.39
O000411,P0090,3,405.98,185.86
O000411,P0093,4,420.84,243.23
O000411,P0174,1,52.43,19.82
O000411,P0185,1,104.14,39.34
O000412,P0081,1,295.46,184.28
O000412,P0226,5,75.93,33.84
O000412,P0048,1,155.98,96.22
O000412,P0181,1,57.88,25.41
O000413,P0060,3,540.04,344.5
O000413,P0024,1,297.18,216.05
O000413,P0146,3,25.22,8.84
O000413,P0058,2,447.1,288.71
O000413,P0194,2,84.72,40.15
O000413,P0012,2,190.8,144.29
O000414,P0195,1,43.26,17.83
O000414,P0271,4,149.7,74.27
O000414,P0152,1,53.16,26.59
O000414,P0234,1,40.88,14.91
O000415,P0031,1,350.19,226.84
O000416,P0230,1,30.68,13.32
O000417,P0225,1,114.16,48.28
O000417,P0123,1,38.28,19.4
O000417,P0232,1,72.46,34.28
O000418,P0119,2,24.07,11.22
O000418,P0242,1,81.64,47.88
O000419,P0140,1,51.69,20.88
O000419,P0100,1,312.72,175.41
O000419,P0051,1,106.21,71.32
O000420,P0003,1,118.97,81.59
O000421,P0117,1,41.95,21.42
O000421,P0055,1,361.94,236.11
O000422,P0197,1,77.02,29.79
O000422,P0113,2,16.22,7.66
O000422,P0299,1,86.97,48.94
O000423,P0221,2,121.27,45.82
O000424,P0188,2,91.27,41.67
O000424,P0245,1,112.24,45.76
O000424,P0251,2,133.73,89.27
O000425,P0083,2,220.26,130.51
O000425,P0091,1,483.46,289
O000425,P0220,5,84.05,33.22
O000425,P0035,5,209.21,155.56
O000426,P0292,1,108.82,53.56
O000426,P0239,2,91.53,48.52
O000426,P0109,2,21.5,14.65
O000426,P0250,1,87.55,60.2
O000427,P0268,4,73.03,38.96
O000428,P0191,1,49.19,22.56
O000428,P0269,2,66.38,41.45
O000429,P0059,1,407.38,249.71
O000429,P0019,1,153.1,117.28
O000430,P0069,1,314.46,173.91
O000430,P0001,1,279.62,183.35
O000430,P0023,4,217.05,140.1
O000430,P0229,1,81.97,33.98
O000431,P0189,3,65.16,27.81
O000431,P0234,1,41.11,14.91
O000431,P0214,1,64.62,30.04
O000432,P0115,4,34.43,19.33
O000432,P0148,1,58.32,31.06
O000432,P0041,1,183.08,122.21
O000433,P0129,3,18.87,8.76
O000433,P0082,2,257.2,142.77
O000433,P0015,1,264.01,160.99
O000433,P0126,1,63.51,33.66
O000433,P0184,3,85.79,34.74
O000433,P0233,1,63.03,32.03
O000434,P0290,2,153.08,88.25
O000434,P0052,3,256.71,180.81
O000435,P0125,1,34.43,19.41
O000435,P0267,2,138.79,82.84
O000436,P0281,2,92.84,50.24
O000436,P0251,1,152.09,89.27
O000436,P0255,1,112.51,64.14
O000436,P0135,2,60.49,31.58
O000436,P0153,4,4.89,2.37
O000437,P0212,2,130.37,47.26
O000437,P0254,2,103.96,49.08
O000437,P0245,1,100.02,45.76
O000437,P0036,4,240.16,164.16
O000437,P0043,5,111.72,77.51
O000438,P0246,3,82.23,38.33
O000438,P0172,5,50.76,23.96
O000439,P0147,2,20.15,10.39
O000440,P0036,1,254.35,164.16
O000440,P0293,1,27.47,14.28
O000440,P0066,3,339.72,185.87
O000440,P0262,1,65.02,33.94
O000441,P0223,1,70.46,26.47
O000441,P0246,2,90.07,38.33
O000442,P0249,1,48.41,25.82
O000442,P0032,2,242.34,170.06
O000442,P0236,1,133.18,76.29
O000443,P0044,1,289.57,199.81
O000444,P0300,2,99.6,67.65
O000444,P0216,2,63.48,27.72
O000445,P0054,1,286.04,219.23
O000445,P0214,1,67.65,30.04
O000446,P0232,1,75.26,34.28
O000446,P0134,1,37.06,20.52
O000447,P0114,2,44.62,22.62
O000447,P0014,3,159.3,104.09
O000448,P0096,1,164.39,93.71
O000449,P0141,1,45.66,22.78
O000449,P0053,1,302.58,195.05
O000449,P0018,2,178.24,119.94
O000449,P0099,1,435.24,258.19
O000450,P0131,3,50.34,27.71
O000451,P0183,4,88.43,47.89
O000451,P0160,1,46.17,19.95
O000452,P0035,2,212.59,155.56
O000452,P0246,1,84.41,38.33
O000452,P0091,2,482.05,289
O000453,P0064,5,382.63,232.51
O000453,P0240,2,94.56,48.09
O000453,P0062,1,103.18,77.57
O000453,P0111,1,30.75,12.93
O000454,P0227,3,55.7,21.79
O000454,P0216,1,64.47,27.72
O000455,P0029,1,246.3,161.42
O000456,P0168,1,29.11,11.5
O000456,P0072,3,239.82,144.19
O000456,P0140,1,48.96,20.88
O000456,P0295,1,118.25,68.75
O000456,P0263,3,116.37,59.47
O000456,P0144,2,33.86,14.97
O000457,P0011,2,91.86,67.9
O000457,P0179,2,77.78,35.85
O000457,P0222,4,44.02,18.04
O000458,P0060,1,554.92,344.5
O000459,P0238,2,32.11,17.86
O000460,P0100,1,314.24,175.41
O000460,P0256,3,142.07,74.69
O000460,P0092,1,229.75,143.47
O000461,P0069,1,311.97,173.91
O000461,P0095,1,126.31,78.71
O000462,P0172,3,50.43,23.96
O000462,P0268,1,70.45,38.96
O000462,P0177,2,36.93,17.03
O000462,P0288,1,82.96,42.42
O000462,P0118,1,32.09,13.73
O000462,P0035,3,233.7,155.56
O000463,P0087,1,296.86,168.27
O000463,P0084,1,170.52,92.59
O000464,P0297,1,135.46,74.56
O000464,P0265,1,125.04,67.58
O000465,P0228,1,47.13,16.69
O000465,P0252,1,135.62,61.05
O000465,P0131,5,51.85,27.71
O000466,P0123,2,36.31,19.4
O000466,P0203,1,56.9,26.78
O000467,P0037,1,100.72,66.6
O000468,P0240,2,96.28,48.09
O000468,P0096,2,163.65,93.71
O000469,P0274,1,92.6,52.26
O000469,P0232,2,68.93,34.28
O000469,P0038,2,191.19,131.74
O000470,P0033,2,292.51,177.46
O000470,P0289,2,83.86,43.82
O000470,P0255,1,113.71,64.14
O000470,P0193,1,102.82,53.82
O000470,P0246,3,86.14,38.33
O000471,P0255,1,113.98,64.14
O000471,P0088,2,656.04,468.78
O000472,P0081,1,291.09,184.28
O000473,P0095,2,121.89,78.71
O000473,P0105,2,44.64,17.85
O000474,P0293,2,26.55,14.28
O000474,P0263,4,112.99,59.47
O000474,P0052,5,260.37,180.81
O000475,P0172,1,50.21,23.96
O000475,P0239,1,98.6,48.52
O000476,P0280,1,84.81,36.8
O000476,P0219,3,84.78,41.64
O000476,P0011,3,90.46,67.9
O000477,P0015,2,264.37,160.99
O000477,P0067,1,264.53,155.88
O000477,P0004,3,231.32,165.29
O000478,P0174,1,53.37,19.82
O000478,P0250,5,92.85,60.2
O000478,P0223,2,70.03,26.47
O000478,P0272,1,113.95,68.23
O000479,P0022,1,236.91,146.59
O000479,P0261,1,128.51,73.01
O000479,P0133,1,56.47,23.12
O000480,P0048,1,147.8,96.22
O000480,P0129,3,17.23,8.76
O000481,P0063,3,239.73,148.19
O000481,P0009,2,96.55,63.15
O000481,P0276,2,127.68,74.14
O000482,P0239,1,94.87,48.52
O000483,P0283,1,74.27,38.36
O000483,P0076,1,238.58,141.63
O000484,P0268,2,73.84,38.96
O000484,P0059,2,457.52,249.71
O000485,P0241,2,101.6,43.3
O000485,P0244,4,86.93,44.14
O000485,P0234,2,38.58,14.91
O000486,P0006,1,5.51,3.95
O000486,P0111,2,31.99,12.93
O000486,P0217,2,101.47,33.82
O000487,P0176,3,45.33,17.91
O000488,P0276,2,125.04,74.14
O000488,P0092,1,233.06,143.47
O000489,P0080,2,315.91,200.57
O000489,P0051,2,120.39,71.32
O000489,P0180,1,73.37,31.93
O000490,P0012,2,193.95,144.29
O000490,P0266,2,120.75,56.79
O000490,P0212,1,123.33,47.26
O000491,P0080,1,336.08,200.57
O000491,P0268,1,72.91,38.96
O000492,P0021,2,137.5,96.75
O000492,P0028,1,206.93,131.12
O000493,P0179,2,73.57,35.85
O000493,P0198,2,105.69,48.01
O000494,P0004,1,258.51,165.29
O000494,P0184,5,81.05,34.74
O000495,P0172,4,47.65,23.96
O000495,P0104,1,29.16,15.83
O000495,P0165,3,28.84,14.2
O000496,P0155,4,73.1,30.14
O000496,P0070,3,417.21,241.57
O000497,P0199,4,79.8,29.04
O000498,P0045,1,388.9,290.5
O000499,P0129,3,18.22,8.76
O000499,P0194,3,82.55,40.15
O000500,P0102,1,55.97,18.55
O000500,P0185,1,98.24,39.34
O000500,P0036,1,245.19,164.16
O000501,P0156,2,4.78,2.05
O000502,P0242,1,73.94,47.88
O000502,P0146,2,27.7,8.84
O000502,P0280,2,80.13,36.8
O000503,P0086,2,309.31,183.1
O000504,P0164,2,46.71,23.04
O000504,P0187,1,55.71,24.62
O000504,P0258,1,131.14,63.68
O000505,P0106,2,27.9,12.14
O000506,P0259,1,93.65,54.92
O000507,P0140,1,48.27,20.88
O000507,P0128,3,43.11,20.37
O000507,P0034,1,260.93,210.27
O000507,P0198,2,109.25,48.01
O000507,P0150,2,48.56,23.77
O000507,P0112,1,15.04,7.79
O000508,P0275,1,107.04,58.67
O000508,P0220,2,80.42,33.22
O000508,P0235,1,102.82,47.66
O000508,P0255,1,116.32,64.14
O000509,P0274,5,93.04,52.26
O000510,P0075,1,503.22,309.23
O000510,P0151,1,41.44,19.16
O000511,P0096,2,186.43,93.71
O000511,P0226,1,74.71,33.84
O000511,P0076,2,231.59,141.63
O000512,P0037,5,113,66.6
O000512,P0107,2,39,23.53
O000512,P0093,2,422.45,243.23
O000512,P0240,1,97.71,48.09
O000513,P0041,3,184.33,122.21
O000514,P0011,2,100.1,67.9
O000514,P0156,2,4.69,2.05
O000514,P0160,2,47.62,19.95
O000514,P0191,1,51.96,22.56
O000515,P0010,3,124,80.84
O000515,P0193,1,107.56,53.82
O000515,P0248,5,107.17,62.41
O000515,P0055,2,328.38,236.11
O000515,P0044,1,303.98,199.81
O000516,P0245,2,107.39,45.76
O000516,P0018,1,184.58,119.94
O000516,P0113,1,16.07,7.66
O000516,P0218,1,13.96,4.91
O000516,P0115,3,36.36,19.33
O000516,P0276,1,127.17,74.14
O000517,P0070,2,399.66,241.57
O000517,P0038,5,204.37,131.74
O000517,P0299,2,83.96,48.94
O000517,P0193,3,107.59,53.82
O000518,P0140,4,46.09,20.88
O000519,P0288,1,84.72,42.42
O000519,P0205,2,108.96,51.3
O000519,P0218,3,13.62,4.91
O000520,P0174,1,53.54,19.82
O000520,P0143,1,34.84,17.65
O000521,P0173,5,54.18,26.23
O000521,P0124,2,40.92,19.32
O000522,P0049,5,329.07,201.14
O000523,P0053,2,302.88,195.05
O000523,P0209,2,33.81,13.48
O000523,P0004,4,244.94,165.29
O000523,P0032,1,260.98,170.06
O000523,P0076,2,238.29,141.63
O000523,P0274,1,97.16,52.26
O000524,P0135,1,64.28,31.58
O000524,P0202,3,5.22,2.08
O000525,P0105,2,43.29,17.85
O000525,P0188,1,93.87,41.67
O000525,P0023,4,202.54,140.1
O000525,P0035,5,203.5,155.56
O000526,P0078,4,154.34,95.39
O000526,P0273,2,54.87,31.65
O000526,P0157,2,64.98,25.69
O000526,P0282,3,155.97,83.91
O000526,P0239,2,96.55,48.52
O000527,P0126,3,68.38,33.66
O000528,P0280,1,83.37,36.8
O000528,P0114,1,43.41,22.62
O000528,P0259,1,97.17,54.92
O000528,P0090,2,376.48,185.86
O000529,P0133,3,53.48,23.12
O000529,P0134,4,37.72,20.52
O000529,P0246,1,91.32,38.33
O000530,P0207,1,78.74,39.4
O000531,P0130,2,21.2,10
O000532,P0120,2,49,19.66
O000533,P0183,1,91.3,47.89
O000534,P0195,3,39.18,17.83
O000534,P0008,1,135.45,85.76
O000534,P0250,1,96.28,60.2
O000534,P0184,1,80.83,34.74
O000535,P0031,3,367.57,226.84
O000535,P0063,2,236.69,148.19
O000535,P0052,4,263.23,180.81
O000536,P0082,2,254.13,142.77
O000537,P0166,3,19.47,9.8
O000537,P0160,2,46.9,19.95
O000537,P0071,1,300.08,205.86
O000537,P0048,1,140.75,96.22
O000537,P0158,2,26.97,11.41
O000538,P0014,1,154.63,104.09
O000538,P0294,3,51.79,29.16
O000539,P0115,1,35.76,19.33
O000540,P0153,4,5.18,2.37
O000541,P0007,1,161.93,102.87
O000541,P0185,2,104.29,39.34
O000542,P0274,1,97.99,52.26
O000542,P0144,1,33.86,14.97
O000543,P0192,1,78.41,33.9
O000543,P0022,1,236.65,146.59
O000543,P0168,1,29.02,11.5
O000543,P0080,1,330.72,200.57
O000543,P0203,2,56.51,26.78
O000544,P0066,2,329.18,185.87
O000544,P0094,2,367.62,223.8
O000545,P0160,2,46.98,19.95
O000545,P0094,1,368.96,223.8
O000545,P0095,1,126.71,78.71
O000545,P0065,2,208.19,113.93
O000546,P0197,1,68.52,29.79
O000547,P0067,3,273.07,155.88
O000547,P0247,3,111.8,64.18
O000548,P0288,1,82.06,42.42
O000548,P0223,1,72.21,26.47
O000548,P0069,1,306.15,173.91
O000548,P0296,2,50.77,25.73
O000549,P0203,2,57.8,26.78
O000550,P0098,5,409.47,267.66
O000550,P0231,1,110.18,55.04
O000550,P0007,1,153.52,102.87
O000551,P0138,4,24.43,12.24
O000551,P0223,5,76.35,26.47
O000551,P0167,3,44.98,21.55
O000551,P0179,2,77.95,35.85
O000552,P0244,3,85.02,44.14
O000552,P0297,2,132.52,74.56
O000553,P0204,1,78.12,38.97
O000553,P0246,3,88.63,38.33
O000553,P0182,1,87.55,33.73
O000554,P0243,1,107.97,50.45
O000554,P0083,1,216.7,130.51
O000555,P0213,1,60.29,23.34
O000556,P0250,1,95.08,60.2
O000556,P0110,1,40.67,19.01
O000556,P0025,3,274.09,177.08
O000556,P0171,1,51.95,25.92
O000557,P0263,2,119.04,59.47
O000558,P0115,1,37.34,19.33
O000558,P0022,1,215.94,146.59
O000558,P0238,1,31.72,17.86
O000558,P0267,1,150.83,82.84
O000559,P0058,5,451.95,288.71
O000559,P0087,2,295.7,168.27
O000560,P0214,4,72.92,30.04
O000560,P0224,2,40.4,18.78
O000560,P0238,2,33.45,17.86
O000561,P0043,1,106.89,77.51
O000561,P0249,1,52.02,25.82
O000561,P0172,5,48.49,23.96
O000562,P0272,1,108.55,68.23
O000562,P0299,1,88.63,48.94
O000562,P0019,1,170.75,117.28
O000563,P0294,4,55.55,29.16
O000564,P0078,1,152.44,95.39
O000564,P0011,1,96.24,67.9
O000564,P0296,2,48.18,25.73
O000564,P0099,2,447.53,258.19
O000565,P0069,1,304.02,173.91
O000566,P0146,4,26.51,8.84
O000567,P0005,1,270.11,180.19
O000568,P0297,1,138.6,74.56
O000568,P0083,1,224.22,130.51
O000568,P0142,1,48.95,21.25
O000569,P0083,5,230.28,130.51
O000569,P0230,4,32.86,13.32
O000570,P0185,2,101.83,39.34
O000570,P0155,1,70.24,30.14
O000571,P0145,2,42.65,19.97
O000571,P0215,2,68.73,34.32
O000571,P0056,1,114.49,74.46
O000572,P0264,1,90.86,47.39
O000572,P0263,3,114.02,59.47
O000572,P0221,2,120.1,45.82
O000573,P0262,3,57.65,33.94
O000573,P0092,1,220.06,143.47
O000573,P0081,4,292.28,184.28
O000573,P0255,1,111.27,64.14
O000573,P0178,1,79.44,37.46
O000574,P0189,4,67.73,27.81
O000575,P0192,3,75.05,33.9
O000575,P0093,2,401.73,243.23
O000576,P0174,1,56.96,19.82
O000576,P0061,2,580.25,314.05
O000576,P0210,2,97.36,35.04
O000576,P0271,3,153.35,74.27
O000577,P0057,2,282.7,152.67
O000577,P0258,4,118.29,63.68
O000577,P0291,1,38.26,26.48
O000578,P0297,1,134.2,74.56
O000578,P0021,1,148.28,96.75
O000578,P0262,1,66.63,33.94
O000578,P0118,1,30.23,13.73
O000578,P0259,1,98.1,54.92
O000578,P0229,3,88.39,33.98
O000579,P0295,1,115.55,68.75
O000579,P0107,1,42.88,23.53
O000579,P0219,1,88.6,41.64
O000580,P0233,2,60.49,32.03
O000580,P0250,1,90.57,60.2
O000580,P0129,3,17.63,8.76
O000580,P0050,1,128.17,90.91
O000581,P0241,2,95.62,43.3
O000582,P0109,1,23.34,14.65
O000582,P0086,1,306.54,183.1
O000582,P0219,3,91.62,41.64
O000582,P0112,2,15.69,7.79
O000582,P0120,2,50.1,19.66
O000583,P0243,2,104.71,50.45
O000584,P0176,4,49.84,17.91
O000584,P0097,1,453.37,305.28
O000585,P0262,2,62.95,33.94
O000585,P0102,1,56.41,18.55
O000585,P0092,1,227.33,143.47
O000586,P0242,2,79.25,47.88
O000586,P0088,2,656,468.78
O000587,P0225,5,111.2,48.28
O000587,P0099,1,460.76,258.19
O000587,P0148,2,57.97,31.06
O000587,P0007,2,164.23,102.87
O000587,P0294,1,54.44,29.16
O000587,P0222,1,45.37,18.04
O000588,P0296,1,46.15,25.73
O000588,P0043,1,110.11,77.51
O000589,P0169,1,64.75,34.34
O000589,P0070,2,393.6,241.57
O000590,P0188,1,94.61,41.67
O000590,P0274,3,91.19,52.26
O000590,P0250,2,95.6,60.2
O000590,P0140,1,50.8,20.88
O000591,P0137,1,41.44,20.58
O000592,P0211,1,50.75,21.06
O000592,P0026,1,310.38,232.05
O000592,P0126,1,69.1,33.66
O000592,P0117,1,39.22,21.42
O000592,P0168,1,29.28,11.5
O000593,P0170,1,56.6,29.19
O000594,P0219,1,89.51,41.64
O000594,P0214,1,69.28,30.04
O000594,P0270,2,39.06,21.02
O000594,P0279,1,104.53,52.52
O000595,P0068,1,349.13,210.52
O000595,P0167,3,46.47,21.55
O000595,P0249,2,50.15,25.82
O000595,P0174,1,57.45,19.82
O000595,P0033,2,292.87,177.46
O000596,P0047,2,249.04,161.87
O000596,P0019,3,174.63,117.28
O000597,P0210,1,89.45,35.04
O000597,P0122,2,18.54,8.25
O000597,P0225,1,107.32,48.28
O000598,P0101,1,45.05,23.09
O000598,P0295,1,116.18,68.75
O000598,P0225,1,108.28,48.28
O000598,P0220,1,86.79,33.22
O000599,P0150,1,47.65,23.77
O000599,P0069,1,314.73,173.91
O000599,P0159,1,36.17,18
O000599,P0122,5,17.46,8.25
O000600,P0217,1,100.15,33.82
O000600,P0228,1,45.15,16.69
O000601,P0015,1,250.85,160.99
O000601,P0105,1,45.8,17.85
O000601,P0194,2,84.38,40.15
O000602,P0263,1,121.15,59.47
O000603,P0196,1,70.23,34.88
O000604,P0019,1,172.74,117.28
O000605,P0139,2,19.37,9.27
O000605,P0281,2,102.23,50.24
O000606,P0218,1,13.08,4.91
O000607,P0193,1,101.69,53.82
O000607,P0087,2,316.18,168.27
O000608,P0180,1,73.34,31.93
O000608,P0151,5,41.69,19.16
O000608,P0160,2,49.03,19.95
O000608,P0110,3,39.45,19.01
O000609,P0041,1,180.7,122.21
O000610,P0215,2,72.18,34.32
O000611,P0259,1,95.46,54.92
O000611,P0001,1,256.93,183.35
O000612,P0100,3,319.91,175.41
O000612,P0206,4,62.31,30.07
O000612,P0218,1,13.59,4.91
O000613,P0285,2,74.39,40.73
