customer_id,signup_date,region,segment,acquisition_channel,age,income
C00511,2024-07-28,West,Consumer,Search,47,68600
C00512,2024-12-08,Northeast,Small Business,Search,50,62900
C00513,2024-03-08,Midwest,Consumer,Email,22,75900
C00514,2023-04-07,West,Corporate,Email,32,114000
C00515,2023-03-09,Northeast,Consumer,Social,21,47900
C00516,2024-08-20,Northeast,Consumer,Social,32,65300
C00517,2025-05-24,South,Consumer,Search,25,27000
C00518,2023-03-21,Northeast,Small Business,Search,44,97000
C00519,2025-09-10,West,Consumer,Email,63,69000
C00520,2024-01-09,South,Small Business,Social,40,111900
C00521,2024-12-07,West,Corporate,Search,35,124500
C00522,2024-12-02,South,Small Business,Search,38,58000
C00523,2025-09-02,West,Small Business,Search,49,31200
C00524,2025-04-06,West,Consumer,Referral,34,53500
C00525,2024-01-07,South,Consumer,Email,45,71800
C00526,2025-05-26,West,Small Business,Search,24,99100
C00527,2025-01-24,South,Corporate,Referral,51,79500
C00528,2024-07-29,South,Consumer,Email,44,26000
C00529,2024-09-14,West,Small Business,Search,57,49700
C00530,2023-08-05,West,Corporate,Referral,31,96100
C00531,2024-06-24,South,Consumer,Social,32,55600
C00532,2024-07-07,South,Small Business,Social,24,67900
C00533,2025-10-18,Midwest,Small Business,Search,35,61300
C00534,2024-12-28,South,Corporate,Search,45,95900
C00535,2025-01-06,West,Consumer,Email,18,25700
C00536,2023-03-09,West,Corporate,Search,42,151500
C00537,2024-12-27,South,Small Business,Referral,46,71800
C00538,2024-04-11,South,Small Business,Search,52,71400
C00539,2025-07-29,Northeast,Consumer,Search,40,34900
C00540,2025-02-19,Midwest,Consumer,Search,50,28100
C00541,2024-07-06,West,Corporate,Email,41,83200
C00542,2025-07-09,West,Corporate,Referral,41,104700
C00543,2023-03-07,Midwest,Consumer,Search,47,51700
C00544,2024-08-26,South,Corporate,Referral,71,66300
C00545,2023-09-30,Midwest,Corporate,Email,64,90700
C00546,2025-01-12,South,Consumer,Email,32,51900
C00547,2024-08-24,Northeast,Corporate,Search,52,
C00548,2024-10-21,Northeast,Corporate,Search,36,113800
C00549,2023-04-09,South,Consumer,Email,54,60900
C00550,2023-08-09,South,Small Business,Referral,39,138000
C00551,2024-01-06,South,Consumer,Search,31,40300
C00552,2024-04-18,West,Corporate,Referral,38,80200
C00553,2025-05-05,South,Small Business,Referral,18,44500
C00554,2023-05-22,Northeast,Corporate,Social,45,102700
C00555,2024-06-16,Northeast,Consumer,Search,42,66100
C00556,2025-06-20,South,Consumer,Email,28,77500
C00557,2025-02-04,South,Corporate,Social,35,97000
C00558,2023-01-04,South,Consumer,Social,61,58200
C00559,2023-03-05,Midwest,Corporate,Social,29,123400
C00560,2025-08-12,Midwest,Corporate,Social,45,82200
C00561,2024-10-12,Midwest,Consumer,Social,53,80800
C00562,2025-01-30,South,Consumer,Email,48,50000
C00563,2025-01-18,West,Consumer,Referral,36,29300
C00564,2023-06-09,Midwest,Consumer,Social,56,62000
C00565,2023-10-06,West,Consumer,Search,48,94200
C00566,2025-02-22,South,Consumer,Social,28,46500
C00567,2025-02-12,West,Consumer,Referral,20,34700
C00568,2024-05-16,Northeast,Corporate,Email,50,119600
C00569,2023-09-30,South,Consumer,Search,18,96300
C00570,2023-07-11,South,Consumer,Email,31,80200
C00571,2024-03-17,Northeast,Consumer,Referral,48,48900
C00572,2023-05-24,Northeast,Consumer,Search,42,54600
C00573,2023-06-29,Midwest,Small Business,Email,40,57900
C00574,2024-10-15,Midwest,Small Business,Email,36,34800
C00575,2024-12-23,Northeast,Consumer,Search,48,64100
C00576,2025-03-21,Midwest,Small Business,Social,38,80200
C00577,2023-10-30,West,Corporate,Search,33,119900
C00578,2024-09-10,West,Corporate,Search,54,122000
C00579,2025-04-12,Northeast,Consumer,Social,34,93800
C00580,2024-07-09,Midwest,Consumer,Social,33,
C00581,2024-05-18,Midwest,Corporate,Search,33,105700
C00582,2025-05-16,West,Corporate,Referral,41,94200
C00583,2023-08-23,West,Corporate,Search,35,63800
C00584,2024-09-01,Midwest,Consumer,Social,43,37600
C00585,2025-09-04,West,Small Business,Referral,32,61100
C00586,2025-07-15,Northeast,Small Business,Social,37,103000
C00587,2023-08-09,Midwest,Small Business,Social,58,27500
C00588,2024-10-27,Northeast,Small Business,Referral,66,104100
C00589,2025-03-18,West,Small Business,Search,31,103000
C00590,2025-01-05,Northeast,Consumer,Social,54,91400
C00591,2024-05-13,Northeast,Consumer,Referral,38,89800
C00592,2023-10-07,Midwest,Corporate,Email,59,91300
C00593,2025-06-12,Northeast,Corporate,Email,18,110800
C00594,2023-05-31,West,Consumer,Email,38,70100
C00595,2023-05-03,West,Consumer,Email,25,54500
C00596,2023-06-02,West,Small Business,Search,37,66200
C00597,2023-08-15,West,Consumer,Referral,67,42600
C00598,2024-12-21,Midwest,Corporate,Search,30,100500
C00599,2025-03-18,Northeast,Corporate,Social,22,111000
C00600,2024-05-18,Northeast,Consumer,Search,37,64400
C00601,2025-10-29,Midwest,Small Business,Email,45,69900
C00602,2025-01-08,South,Consumer,Referral,61,66900
C00603,2024-03-24,West,Consumer,Social,48,40100
C00604,2023-10-10,South,Consumer,Search,30,68300
C00605,2025-01-09,Midwest,Small Business,Email,55,163200
C00606,2023-03-22,Midwest,Corporate,Email,66,87100
C00607,2024-08-22,South,Consumer,Referral,34,54000
C00608,2023-07-13,West,Consumer,Referral,34,50200
C00609,2024-03-22,South,Consumer,Search,35,59500
C00610,2023-03-01,Northeast,Small Business,Social,56,113500
C00611,2024-06-06,West,Consumer,Email,49,29900
C00612,2023-06-13,South,Consumer,Social,43,58700
C00613,2025-11-15,Northeast,Consumer,Social,37,68700
C00614,2024-09-16,South,Consumer,Search,36,22000
C00615,2025-10-27,West,Consumer,Email,43,22000
C00616,2025-11-11,West,Consumer,Search,50,54100
C00617,2024-02-12,West,Corporate,Email,54,73300
C00618,2024-09-13,South,Consumer,Search,51,47400
C00619,2024-11-25,Midwest,Small Business,Search,30,87800
C00620,2024-11-03,West,Small Business,Search,20,87900
C00621,2025-11-01,Midwest,Corporate,Social,65,114700
C00622,2025-03-23,West,Corporate,Search,24,81600
C00623,2025-04-25,Midwest,Consumer,Social,47,66200
C00624,2025-05-18,South,Consumer,Social,48,60500
C00625,2023-08-22,South,Consumer,Search,28,62600
C00626,2023-05-21,Northeast,Small Business,Social,51,53700
C00627,2023-12-04,West,Consumer,Social,54,74500
C00628,2023-11-13,Northeast,Corporate,Social,25,74900
C00629,2025-10-10,South,Consumer,Email,31,104600
C00630,2023-06-17,Northeast,Consumer,Search,55,51200
C00631,2023-07-06,Northeast,Consumer,Social,26,77000
C00632,2025-06-21,West,Consumer,Search,37,55700
C00633,2024-05-29,Midwest,Consumer,Search,35,63700
C00634,2023-11-03,Midwest,Consumer,Social,41,96400
C00635,2024-10-01,Midwest,Small Business,Social,51,79000
C00636,2025-05-23,West,Consumer,Search,27,53800
C00637,2023-01-19,Midwest,Consumer,Social,75,77300
C00638,2023-11-26,West,Consumer,Email,40,80400
C00639,2025-02-28,Northeast,Consumer,Search,52,78400
C00640,2025-05-01,Midwest,Consumer,Referral,28,101000
C00641,2023-04-28,Northeast,Consumer,Email,61,22000
C00642,2024-10-25,West,Corporate,Search,48,88400
C00643,2024-09-27,Midwest,Small Business,Email,40,75600
C00644,2025-01-23,Midwest,Small Business,Referral,53,75200
C00645,2024-03-21,West,Consumer,Search,53,36200
C00646,2024-11-05,Midwest,Corporate,Search,42,97300
C00647,2024-04-18,West,Consumer,Email,49,90700
C00648,2024-07-07,Northeast,Consumer,Search,22,84400
C00649,2024-08-23,South,Small Business,Referral,44,80500
C00650,2024-11-13,West,Consumer,Search,28,36300
C00651,2023-05-13,Northeast,Corporate,Social,50,100900
C00652,2023-09-02,South,Corporate,Search,49,138100
C00653,2023-06-13,Northeast,Consumer,Search,42,60600
C00654,2023-01-28,South,Corporate,Search,32,112200
C00655,2025-04-06,Northeast,Small Business,Social,50,77300
C00656,2025-07-14,Northeast,Consumer,Search,53,47100
C00657,2023-07-12,Northeast,Consumer,Search,21,49400
C00658,2024-08-20,Midwest,Consumer,Email,34,55100
C00659,2023-03-09,West,Small Business,Referral,64,80800
C00660,2025-02-23,Midwest,Consumer,Search,37,38800
C00661,2024-03-16,Northeast,Corporate,Search,41,75900
C00662,2023-10-11,Midwest,Corporate,Social,37,88200
C00663,2025-02-07,Midwest,Consumer,Search,32,87200
C00664,2025-11-02,South,Consumer,Referral,34,41300
C00665,2024-03-16,West,Corporate,Search,25,93600
C00666,2025-09-08,South,Corporate,Social,44,82000
C00667,2023-11-12,South,Corporate,Search,48,78700
C00668,2023-12-28,West,Consumer,Referral,57,44100
C00669,2023-10-13,South,Consumer,Social,42,64700
C00670,2024-01-17,West,Consumer,Search,39,22700
C00671,2023-06-17,West,Consumer,Referral,31,75300
C00672,2025-02-01,Northeast,Consumer,Email,59,61700
C00673,2023-11-19,South,Consumer,Search,51,66300
C00674,2023-02-11,Northeast,Corporate,Email,59,101000
C00675,2023-06-30,South,Corporate,Email,26,73500
C00676,2025-03-02,West,Corporate,Email,55,81700
C00677,2023-11-04,Midwest,Consumer,Search,59,45200
C00678,2024-07-29,West,Consumer,Search,32,84900
C00679,2025-06-09,South,Small Business,Search,37,51800
C00680,2024-09-02,South,Consumer,Social,77,91900
C00681,2025-07-14,West,Corporate,Social,50,72900
C00682,2023-06-02,West,Corporate,Search,25,64500
C00683,2024-06-16,Midwest,Corporate,Social,58,106600
C00684,2024-09-16,West,Corporate,Email,43,150400
C00685,2023-12-03,West,Small Business,Referral,59,79900
C00686,2023-08-10,West,Consumer,Email,39,50600
C00687,2023-02-17,South,Consumer,Social,40,75900
C00688,2025-04-10,West,Consumer,Email,47,57200
C00689,2025-01-05,West,Small Business,Search,43,101700
C00690,2024-07-06,Midwest,Consumer,Search,35,118400
C00691,2023-08-22,South,Consumer,Referral,26,86600
C00692,2025-09-07,South,Consumer,Email,27,22000
C00693,2023-09-18,South,Small Business,Referral,45,81500
C00694,2024-08-24,South,Consumer,Search,38,122900
C00695,2024-09-13,West,Small Business,Email,44,99700
C00696,2025-04-29,West,Consumer,Search,20,53300
C00697,2024-03-28,West,Consumer,Email,59,104000
C00698,2023-12-06,South,Consumer,Social,57,71700
C00699,2024-05-14,Midwest,Small Business,Search,43,22700
C00700,2023-06-10,Northeast,Consumer,Referral,47,23900
C00701,2025-07-26,South,Corporate,Social,47,95500
C00702,2023-08-03,Midwest,Small Business,Social,44,114600
C00703,2024-10-07,South,Small Business,Social,36,128400
C00704,2023-03-31,West,Consumer,Referral,58,75800
C00705,2024-05-24,West,Consumer,Email,38,85300
C00706,2023-08-08,West,Small Business,Referral,39,76200
C00707,2024-02-18,West,Consumer,Search,62,86000
C00708,2023-05-18,Midwest,Consumer,Search,43,58000
C00709,2025-08-13,Northeast,Corporate,Email,35,75300
C00710,2023-12-28,South,Consumer,Social,52,84500
C00711,2025-03-27,Northeast,Corporate,Search,53,99000
C00712,2023-06-02,West,Consumer,Social,18,70200
C00713,2025-02-06,South,Consumer,Email,50,50100
C00714,2025-06-30,South,Corporate,Email,31,106100
C00715,2024-01-03,West,Small Business,Search,56,115800
C00716,2025-02-13,Midwest,Consumer,Referral,33,79200
C00717,2025-04-06,West,Consumer,Search,39,25800
C00718,2023-02-07,Midwest,Consumer,Social,32,
C00719,2023-04-10,West,Small Business,Social,26,94800
C00720,2023-01-01,West,Small Business,Email,47,71900
C00721,2023-09-25,Midwest,Corporate,Referral,25,106100
C00722,2023-10-26,West,Consumer,Search,19,22000
C00723,2025-05-03,Northeast,Small Business,Email,34,65300
C00724,2024-11-06,West,Corporate,Email,37,115100
C00725,2025-07-22,West,Consumer,Referral,25,44200
C00726,2023-03-22,West,Consumer,Search,36,105200
C00727,2023-11-21,Midwest,Consumer,Social,41,25500
C00728,2025-06-12,South,Consumer,Referral,45,74400
C00729,2023-07-25,South,Consumer,Email,36,46000
C00730,2025-06-10,West,Consumer,Social,70,34900
C00731,2025-02-28,South,Consumer,Search,67,36600
C00732,2024-03-31,South,Consumer,Search,61,
C00733,2024-08-20,Northeast,Consumer,Search,50,39500
C00734,2025-03-21,Northeast,Small Business,Referral,28,107100
C00735,2025-05-20,South,Consumer,Search,53,34300
C00736,2023-05-05,Northeast,Corporate,Referral,55,97100
C00737,2024-10-28,Midwest,Corporate,Social,64,101600
C00738,2023-10-13,Northeast,Corporate,Social,37,71800
C00739,2024-10-03,Northeast,Consumer,Search,34,
C00740,2023-02-15,West,Consumer,Social,18,105600
C00741,2023-12-27,Northeast,Consumer,Social,28,98100
C00742,2024-06-23,West,Consumer,Referral,55,38900
C00743,2023-09-06,South,Consumer,Email,40,73800
C00744,2025-04-02,South,Consumer,Search,18,82800
C00745,2024-08-03,Northeast,Corporate,Social,18,90800
C00746,2023-11-26,West,Consumer,Social,56,86000
C00747,2025-06-01,South,Consumer,Email,18,95700
C00748,2024-06-10,Midwest,Consumer,Social,34,57300
C00749,2023-05-17,West,Consumer,Social,41,131200
C00750,2023-06-20,West,Small Business,Email,58,85200
C00751,2023-12-27,Northeast,Consumer,Referral,62,55100
C00752,2023-02-01,West,Corporate,Email,36,120100
C00753,2025-06-05,Northeast,Corporate,Search,26,108800
C00754,2023-12-11,Midwest,Small Business,Social,53,90500
C00755,2025-11-09,Northeast,Consumer,Social,71,67600
C00756,2025-10-30,Midwest,Small Business,Search,38,75900
C00757,2024-07-24,West,Consumer,Social,19,44200
C00758,2023-09-11,West,Consumer,Email,35,78600
C00759,2025-05-15,South,Corporate,Search,57,63400
C00760,2023-08-14,Northeast,Small Business,Social,51,71700
C00761,2024-02-28,South,Corporate,Email,18,87400
C00762,2024-09-30,South,Consumer,Email,51,77600
C00763,2024-02-06,South,Consumer,Social,28,
C00764,2023-07-19,Northeast,Consumer,Email,44,86000
C00765,2023-09-28,Northeast,Consumer,Referral,37,109200
C00766,2025-09-28,South,Consumer,Referral,46,53400
C00767,2024-02-29,Northeast,Consumer,Referral,50,61100
C00768,2023-05-26,West,Consumer,Search,18,33300
C00769,2023-10-02,Midwest,Consumer,Email,33,70500
C00770,2024-08-12,Midwest,Consumer,Email,45,64800
C00771,2023-11-12,West,Corporate,Social,29,51500
C00772,2023-01-17,South,Consumer,Referral,18,39700
C00773,2024-03-27,West,Consumer,Search,52,72800
C00774,2025-11-13,West,Consumer,Referral,29,44600
C00775,2024-10-02,Northeast,Consumer,Referral,50,39700
C00776,2024-10-30,West,Consumer,Email,24,53000
C00777,2025-04-11,South,Consumer,Social,18,76800
C00778,2024-12-16,West,Consumer,Referral,43,58700
C00779,2025-04-25,Midwest,Corporate,Search,49,131200
C00780,2024-08-02,South,Corporate,Social,52,128000
C00781,2023-07-17,West,Consumer,Social,35,50500
C00782,2023-08-02,West,Consumer,Search,44,71700
C00783,2023-04-01,Midwest,Consumer,Email,32,50100
C00784,2024-05-18,Midwest,Corporate,Social,35,90300
C00785,2025-10-27,West,Small Business,Search,47,80200
C00786,2023-12-26,South,Corporate,Social,56,128000
C00787,2023-03-10,West,Consumer,Search,38,68500
C00788,2024-02-18,Northeast,Consumer,Email,41,47000
C00789,2023-07-08,Northeast,Consumer,Search,19,84500
C00790,2025-10-30,Northeast,Small Business,Email,41,81300
C00791,2024-05-08,West,Consumer,Referral,45,72300
C00792,2024-09-02,South,Consumer,Email,28,32900
C00793,2025-03-07,South,Consumer,Search,45,65900
C00794,2024-02-26,South,Small Business,Email,50,113000
C00795,2023-10-07,Midwest,Corporate,Referral,24,33200
C00796,2023-09-24,Northeast,Small Business,Social,40,93200
C00797,2023-07-08,Northeast,Corporate,Referral,38,93000
C00798,2024-09-11,Midwest,Consumer,Search,43,22000
C00799,2025-05-23,West,Consumer,Search,18,81400
C00800,2024-07-12,South,Corporate,Search,42,64500
C00801,2024-02-08,West,Consumer,Social,30,47500
C00802,2024-10-08,Midwest,Consumer,Email,40,54100
C00803,2023-03-28,South,Corporate,Email,62,76800
C00804,2025-07-31,South,Consumer,Referral,54,44700
C00805,2025-03-18,West,Small Business,Social,20,131900
C00806,2023-07-13,Midwest,Small Business,Search,51,75700
C00807,2024-12-12,South,Consumer,Social,29,24700
C00808,2024-03-24,West,Consumer,Email,58,31700
C00809,2025-08-14,South,Consumer,Social,29,77400
C00810,2025-07-02,Northeast,Corporate,Email,37,49000
C00811,2025-01-16,Midwest,Small Business,Referral,37,32200
C00812,2024-02-11,Northeast,Small Business,Email,64,89400
C00813,2023-03-11,South,Consumer,Email,50,90900
C00814,2025-02-01,Midwest,Consumer,Email,24,48800
C00815,2024-06-22,Northeast,Corporate,Social,37,130900
C00816,2023-01-28,South,Corporate,Search,44,94700
C00817,2024-12-30,South,Small Business,Search,20,76700
C00818,2023-08-16,West,Corporate,Email,18,115300
C00819,2024-05-04,Midwest,Consumer,Search,33,36400
C00820,2024-10-30,South,Corporate,Search,39,119300
C00821,2024-07-12,South,Consumer,Search,47,39300
C00822,2024-12-05,West,Corporate,Social,25,142500
C00823,2025-10-14,Midwest,Small Business,Social,21,81800
C00824,2023-08-11,Northeast,Small Business,Social,29,113200
C00825,2025-10-26,West,Consumer,Social,36,22000
C00826,2025-02-06,Northeast,Small Business,Referral,47,94400
C00827,2025-09-12,South,Corporate,Social,29,138400
C00828,2023-10-26,Northeast,Consumer,Referral,70,55200
C00829,2025-05-15,Midwest,Small Business,Social,46,75000
C00830,2024-05-12,West,Consumer,Search,41,84300
C00831,2024-06-03,South,Corporate,Social,58,137000
C00832,2025-03-14,West,Consumer,Search,66,64000
C00833,2024-07-22,West,Small Business,Social,18,111700
C00834,2023-07-05,Northeast,Consumer,Referral,27,56200
C00835,2025-01-21,Northeast,Consumer,Referral,41,95400
C00836,2025-07-01,Midwest,Corporate,Search,32,61500
C00837,2025-02-02,South,Consumer,Social,50,62700
C00838,2025-08-23,South,Consumer,Referral,26,80600
C00839,2024-09-27,Midwest,Consumer,Social,43,92600
C00840,2024-04-18,West,Consumer,Email,44,47400
C00841,2024-02-11,Midwest,Consumer,Search,37,105200
C00842,2024-05-24,Midwest,Consumer,Email,63,24300
C00843,2024-11-28,Northeast,Consumer,Search,49,35700
C00844,2023-12-12,Midwest,Consumer,Search,18,105700
C00845,2023-05-21,West,Corporate,Search,43,126500
C00846,2023-09-22,Northeast,Small Business,Social,18,102100
C00847,2025-01-04,Midwest,Corporate,Social,36,61000
C00848,2024-03-23,West,Consumer,Referral,29,64600
C00849,2024-07-07,West,Small Business,Referral,61,69000
C00850,2023-02-15,Northeast,Corporate,Social,34,98300
C00851,2025-03-26,South,Consumer,Referral,46,61600
C00852,2025-04-27,West,Corporate,Search,49,95600
C00853,2023-04-13,Northeast,Consumer,Email,36,95000
C00854,2023-05-10,Midwest,Consumer,Search,41,22000
C00855,2024-04-01,South,Consumer,Email,58,81000
C00856,2025-09-17,West,Consumer,Search,31,31200
C00857,2025-04-24,West,Consumer,Referral,65,123900
C00858,2025-04-21,West,Consumer,Email,56,26500
C00859,2024-08-30,West,Consumer,Search,37,36200
C00860,2025-03-19,South,Consumer,Search,30,42400
C00861,2025-09-16,Midwest,Small Business,Search,33,72400
C00862,2024-01-06,South,Consumer,Email,30,74300
C00863,2024-12-01,West,Consumer,Search,41,62900
C00864,2024-02-06,Midwest,Consumer,Search,35,79500
C00865,2025-04-03,West,Consumer,Referral,36,83300
C00866,2023-07-16,Midwest,Small Business,Social,48,65700
C00867,2023-04-18,West,Consumer,Referral,40,60200
C00868,2024-04-04,South,Consumer,Referral,29,22000
C00869,2024-04-03,West,Corporate,Social,22,128200
C00870,2024-06-09,Northeast,Consumer,Search,53,29900
C00871,2025-09-28,South,Small Business,Social,41,93500
