order_id,customer_id,order_date,status,discount_pct,shipping_cost
O000522,C02324,2024-07-29,Completed,0.1,9.28
O000523,C01115,2025-05-29,Completed,0.2,12.86
O000524,C03635,2025-02-23,Completed,0.15,16.7
O000525,C03352,2025-07-18,Completed,0.1,5.16
O000526,C00300,2025-07-17,Cancelled,0.1,14.8
O000527,C00888,2025-07-12,Completed,0.2,11.22
O000528,C04573,2025-05-23,Completed,0.2,8.46
O000529,C02033,2024-02-03,Completed,0.15,14.54
O000530,C01396,2025-12-14,Completed,0,12.81
O000531,C00980,2025-10-28,Completed,0.3,7.88
O000532,C01466,2024-03-13,Completed,0,6.68
O000533,C02312,2024-06-03,Cancelled,0.05,16.68
O000534,C04076,2024-02-05,Completed,0.05,9.92
O000535,C03145,2025-02-12,Completed,0.15,12.75
O000536,C02632,2024-04-07,Completed,0,14.67
O000537,C00339,2024-05-25,Completed,0.1,20.1
O000538,C01236,2025-12-01,Completed,0.2,9.03
O000539,C03950,2025-05-13,Completed,0.15,12.59
O000540,C02825,2025-07-03,Cancelled,0.3,10.01
O000541,C04021,2025-02-21,Completed,0,5.5
O000542,C00440,2024-05-19,Cancelled,0.2,3.16
O000543,C02634,2024-09-10,Completed,0.1,17.12
O000544,C04199,2024-05-26,Completed,0.05,18.84
O000545,C02417,2024-12-16,Completed,0.2,0
O000546,C00060,2024-08-21,Completed,0.3,12
O000547,C00578,2024-08-01,Completed,0.2,12.52
O000548,C02026,2025-12-22,Completed,0.05,13.31
O000549,C02520,2024-10-03,Completed,0.2,7.6
O000550,C02852,2024-09-06,Completed,0.05,10.85
O000551,C02534,2025-04-09,Completed,0.3,15.05
O000552,C03108,2024-12-16,Completed,0.15,14.61
O000553,C02074,2024-07-23,Completed,0.05,5
O000554,C01180,2025-01-20,Completed,0.2,5.63
O000555,C02624,2024-06-15,Completed,0.15,18.51
O000556,C04397,2024-04-20,Completed,0.05,7.65
O000557,C03783,2025-05-17,Completed,0.15,3.35
O000558,C01649,2024-02-07,Completed,0,6.82
O000559,C01868,2025-07-15,Completed,0.05,20.58
O000560,C04473,2024-02-20,Completed,0.1,15.67
O000561,C02598,2024-03-21,Completed,0.05,0
O000562,C00965,2024-04-22,Completed,0,13.34
O000563,C03786,2024-07-01,Completed,0.15,6.35
O000564,C02916,2025-02-17,Completed,0.2,15.14
O000565,C02109,2025-06-01,Completed,0.15,12.65
O000566,C03355,2025-01-07,Completed,0.1,18.92
O000567,C03691,2024-06-17,Completed,0.2,21.5
O000568,C00690,2024-10-12,Completed,0.05,13.99
O000569,C03000,2024-04-30,Completed,0,14.4
O000570,C00809,2025-11-29,Completed,0.15,14.86
O000571,C00667,2025-08-05,Cancelled,0.15,14.12
O000572,C01751,2025-06-14,Cancelled,0.2,11.48
O000573,C04462,2024-11-03,Completed,0.2,12.92
O000574,C03946,2025-10-22,Completed,0.3,19.63
O000575,C02944,2025-03-12,Cancelled,0.05,8.77
O000576,C04641,2024-10-11,Completed,0.3,12.54
O000577,C03523,2024-11-10,Completed,0.1,4.73
O000578,C02672,2024-05-01,Completed,0.15,18.77
O000579,C04111,2025-02-19,Completed,0.05,14.13
O000580,C04290,2025-09-25,Returned,0.2,7.07
O000581,C01600,2025-05-20,Completed,0.15,6.05
O000582,C00375,2025-05-17,Completed,0.2,11.6
O000583,C03331,2024-07-10,Completed,0,4.71
O000584,C04215,2025-10-08,Completed,0.15,8.6
O000585,C00248,2024-04-17,Completed,0.3,14.48
O000586,C02867,2025-03-05,Completed,0.2,8.89
O000587,C03118,2025-05-19,Returned,0.15,16.77
O000588,C02310,2024-04-30,Completed,0.1,12.61
O000589,C02517,2024-03-14,Completed,0.05,17.46
O000590,C02619,2025-06-09,Completed,0,10.4
O000591,C02068,2024-05-31,Cancelled,0,7.84
O000592,C03131,2025-12-15,Returned,0,14.17
O000593,C04030,2025-09-29,Completed,0.15,2.34
O000594,C02092,2025-10-16,Completed,0.1,13.3
O000595,C02584,2024-04-11,Cancelled,0.2,19.13
O000596,C04155,2024-06-04,Completed,0.15,7.53
O000597,C01994,2025-05-14,Completed,0.15,14.04
O000598,C01562,2025-07-16,Completed,0.3,7.79
O000599,C03113,2025-09-05,Completed,0.05,7.44
O000600,C01047,2024-12-24,Completed,0.15,8.87
O000601,C03868,2024-07-14,Completed,0.3,0.84
O000602,C02975,2025-10-27,Returned,0.2,5.21
O000603,C02335,2025-08-30,Cancelled,0.15,2.01
O000604,C02277,2025-10-04,Completed,0,19.76
O000605,C01002,2025-11-17,Completed,0.2,16.04
O000606,C02076,2024-08-21,Completed,0,12.94
O000607,C03640,2024-03-01,Completed,0.05,18.44
O000608,C03853,2024-05-24,Completed,0.1,10.46
O000609,C04416,2024-01-04,Completed,0.05,15.88
O000610,C03506,2024-03-31,Completed,0.2,10.82
O000611,C00860,2024-12-01,Completed,0.05,15.13
O000612,C04537,2025-09-05,Completed,0.2,4.78
O000613,C03999,2025-06-16,Completed,0,14.15
O000614,C00794,2024-07-16,Completed,0.1,19.16
O000615,C02599,2024-09-20,Completed,0.15,10.3
O000616,C01817,2025-12-03,Completed,0,11.33
O000617,C03652,2025-07-12,Completed,0,14.25
O000618,C04023,2025-12-28,Completed,0.2,3.08
O000619,C04058,2024-09-28,Completed,0.15,9.41
O000620,C02201,2024-09-25,Returned,0.15,13.67
O000621,C00769,2024-02-20,Completed,0.15,10.79
O000622,C03933,2024-12-24,Completed,0,15.94
O000623,C02390,2025-04-20,Completed,0.15,13.76
O000624,C01192,2025-01-01,Completed,0,7.09
O000625,C00358,2024-03-01,Cancelled,0.05,11.1
O000626,C00391,2025-04-20,Cancelled,0.3,0
O000627,C03884,2024-12-12,Completed,0.2,6.11
O000628,C01566,2024-07-20,Completed,0.1,9.19
O000629,C00232,2025-04-24,Completed,0.1,18.81
O000630,C00249,2024-12-18,Completed,0.15,12.52
O000631,C04382,2025-04-23,Completed,0.3,16.84
O000632,C03954,2025-12-06,Completed,0.2,11.2
O000633,C04128,2024-09-29,Cancelled,0.1,9.22
O000634,C01778,2025-01-17,Completed,0,7.89
O000635,C04602,2024-07-26,Completed,0.2,10.98
O000636,C03743,2025-12-30,Completed,0,11.79
O000637,C01726,2024-12-19,Completed,0,14.54
O000638,C03896,2024-01-04,Completed,0.2,7.31
O000639,C00797,2025-07-20,Completed,0.15,20.42
O000640,C03504,2024-06-22,Completed,0.05,9.4
O000641,C03463,2024-01-08,Completed,0.1,13.6
O000642,C00351,2025-04-26,Completed,0.2,10.53
O000643,C02212,2024-02-18,Completed,0,16.55
O000644,C01969,2024-09-12,Cancelled,0.15,12.75
O000645,C02984,2024-11-22,Cancelled,0.15,16.81
O000646,C03445,2025-07-20,Completed,0.1,13.1
O000647,C01322,2024-02-28,Completed,0.3,6.81
O000648,C04527,2025-05-25,Returned,0.2,6.84
O000649,C01479,2025-12-09,Completed,0,15.52
O000650,C01476,2024-04-01,Completed,0.05,11.75
O000651,C02908,2025-06-09,Completed,0.2,14.52
O000652,C03118,2025-12-09,Cancelled,0.05,7.47
O000653,C00157,2025-05-23,Completed,0.1,6.8
O000654,C02316,2025-10-18,Cancelled,0.1,8.27
O000655,C01612,2025-10-28,Completed,0.1,6.11
O000656,C02159,2024-06-29,Completed,0.2,7.2
O000657,C03199,2024-01-01,Completed,0.2,5.42
O000658,C01978,2024-05-13,Completed,0.15,12.15
O000659,C01394,2025-10-12,Completed,0.15,7.93
O000660,C00717,2024-12-14,Cancelled,0.2,9.12
O000661,C02615,2024-05-01,Completed,0,3.77
O000662,C03162,2025-05-24,Completed,0,7.27
O000663,C02824,2024-05-24,Completed,0.15,10.82
O000664,C00841,2024-05-23,Completed,0.1,11
O000665,C03395,2025-03-30,Completed,0.1,3.04
O000666,C03098,2025-04-17,Completed,0.15,11.63
O000667,C03483,2024-05-25,Completed,0.15,9.93
O000668,C02394,2025-10-27,Completed,0.05,15.05
O000669,C03970,2025-01-07,Completed,0,3.04
O000670,C00736,2024-08-31,Cancelled,0.05,18.58
O000671,C00897,2024-04-22,Completed,0.15,18.91
O000672,C00932,2024-10-28,Completed,0.3,8.95
O000673,C03013,2025-08-30,Completed,0.05,15.92
O000674,C02458,2025-11-10,Completed,0.15,4.89
O000675,C00794,2025-03-09,Completed,0.1,9.95
O000676,C03313,2024-10-20,Completed,0.1,13.09
O000677,C02078,2025-01-12,Completed,0.1,5.81
O000678,C04448,2025-08-13,Returned,0.1,15.86
O000679,C01738,2025-10-03,Completed,0,16.17
O000680,C04619,2024-06-10,Completed,0.2,9.42
O000681,C04556,2024-11-10,Returned,0,6.41
O000682,C00391,2025-07-31,Cancelled,0.2,8.9
O000683,C03160,2025-01-26,Completed,0.15,11.19
O000684,C01352,2024-07-28,Completed,0.1,13.4
O000685,C00474,2025-10-24,Cancelled,0.2,7.42
O000686,C00463,2024-12-04,Completed,0.15,9.55
O000687,C01274,2025-03-09,Completed,0.1,12.07
O000688,C03427,2025-01-27,Completed,0.2,10.75
O000689,C02276,2025-09-06,Completed,0.1,8.27
O000690,C01756,2024-11-12,Completed,0.1,9.42
O000691,C03112,2025-06-06,Completed,0.2,3.35
O000692,C03719,2024-02-08,Completed,0.1,13.23
O000693,C03575,2025-11-26,Completed,0.2,7.54
O000694,C02162,2024-01-24,Completed,0.1,12.52
O000695,C02644,2024-09-13,Completed,0.3,5.74
O000696,C00962,2025-06-19,Completed,0,8.36
O000697,C02820,2025-09-17,Completed,0.2,10.04
O000698,C02115,2025-03-06,Completed,0.05,19.2
O000699,C03886,2025-12-07,Completed,0.05,8.86
O000700,C03754,2025-10-09,Completed,0,8.43
O000701,C02498,2024-06-15,Completed,0,17.31
O000702,C00761,2025-05-27,Completed,0,12.1
O000703,C02936,2025-11-14,Completed,0,16.83
O000704,C04170,2025-03-30,Completed,0.15,14.96
O000705,C01685,2024-05-19,Completed,0.15,4.19
O000706,C03871,2024-11-12,Completed,0.1,13.94
O000707,C03521,2024-03-01,Completed,0.1,11.32
O000708,C01191,2025-01-10,Completed,0.05,9.77
O000709,C01718,2024-07-15,Completed,0.2,16.43
O000710,C02732,2024-09-17,Completed,0.3,10.07
O000711,C01052,2025-02-16,Completed,0.2,7.31
O000712,C03706,2024-12-28,Completed,0,10.17
O000713,C02089,2024-06-08,Completed,0,15.47
O000714,C00845,2024-04-02,Completed,0.15,12.57
O000715,C00436,2025-03-06,Completed,0.2,6.42
O000716,C03347,2025-11-17,Completed,0.15,14.89
O000717,C03642,2025-05-22,Returned,0.1,17.95
O000718,C03518,2025-01-19,Cancelled,0.2,13.75
O000719,C01580,2024-08-23,Completed,0,9.78
O000720,C02428,2025-09-10,Completed,0,10.78
O000721,C02548,2025-06-26,Completed,0,10.52
O000722,C04173,2024-03-11,Completed,0.2,18.9
O000723,C02934,2024-08-26,Cancelled,0.15,11.07
O000724,C03022,2025-01-16,Completed,0.2,14.55
O000725,C03153,2024-07-27,Completed,0.1,8.29
O000726,C02823,2024-07-27,Completed,0.2,7.13
O000727,C03074,2024-10-27,Completed,0.2,17.83
O000728,C03769,2024-08-19,Completed,0.1,2.9
O000729,C01853,2025-03-22,Completed,0.1,17.09
O000730,C01698,2024-12-21,Completed,0.2,13.96
O000731,C03283,2025-11-12,Completed,0,7.84
O000732,C01101,2024-11-18,Completed,0,16.25
O000733,C04119,2024-03-19,Completed,0.2,4.85
O000734,C01687,2024-10-29,Completed,0,7.85
O000735,C01494,2024-01-07,Completed,0.2,1.84
O000736,C01839,2024-05-01,Completed,0.3,15.86
O000737,C03627,2025-04-15,Completed,0,9.56
O000738,C03365,2025-01-26,Completed,0.2,0.7
O000739,C01539,2025-01-06,Completed,0.2,12.17
O000740,C02780,2024-11-17,Completed,0.15,5.07
O000741,C01402,2024-04-06,Completed,0.1,7.37
O000742,C00909,2024-09-25,Returned,0.1,17.33
O000743,C03778,2025-12-30,Returned,0.2,8.49
O000744,C02896,2025-01-25,Completed,0.15,14.27
O000745,C03733,2025-09-18,Completed,0.2,5.18
O000746,C04409,2024-10-24,Completed,0.15,14.75
O000747,C03144,2024-09-27,Completed,0.1,7.54
O000748,C01413,2024-01-10,Completed,0,15.04
O000749,C00900,2025-01-08,Completed,0.2,13.27
O000750,C01659,2025-01-31,Completed,0,10.17
O000751,C01759,2025-04-06,Completed,0.15,10.34
O000752,C00776,2025-06-07,Completed,0.2,1.83
O000753,C04471,2025-02-15,Completed,0.15,2.2
O000754,C02472,2024-07-16,Completed,0.2,5.71
O000755,C00801,2025-06-10,Completed,0.2,8.64
O000756,C03693,2025-10-17,Completed,0.1,6.36
O000757,C01698,2024-03-28,Completed,0.05,12.75
O000758,C01377,2024-06-18,Completed,0.15,4.61
O000759,C02808,2024-08-02,Completed,0.2,7.04
O000760,C01957,2025-03-16,Completed,0.15,18.18
O000761,C01479,2025-02-07,Completed,0,8.19
O000762,C01089,2024-02-17,Completed,0.1,10.65
O000763,C02573,2025-07-16,Completed,0.15,6.84
O000764,C03043,2025-04-27,Completed,0,11.1
O000765,C03989,2024-04-23,Returned,0.2,8.59
O000766,C03777,2025-06-10,Completed,0.15,0
O000767,C04461,2025-01-12,Cancelled,0.1,13.28
O000768,C00389,2025-02-08,Completed,0,17.38
O000769,C03276,2024-07-26,Completed,0.15,8.42
O000770,C04270,2024-12-25,Completed,0.15,7.83
O000771,C03028,2024-11-19,Completed,0,7.68
O000772,C01060,2025-08-17,Completed,0.15,8.07
O000773,C03068,2025-08-21,Completed,0.2,0
O000774,C03846,2025-09-05,Completed,0.15,6.38
O000775,C02375,2025-02-10,Completed,0.15,5.95
O000776,C00872,2025-11-11,Completed,0.15,12.61
O000777,C00968,2024-12-25,Completed,0.2,15.05
O000778,C01306,2024-06-21,Completed,0.15,12.56
O000779,C04081,2025-02-02,Completed,0,11.08
O000780,C04302,2024-03-09,Cancelled,0.15,13.26
O000781,C01889,2024-02-09,Completed,0.2,3.45
O000782,C02831,2024-08-27,Completed,0,5.15
O000783,C04506,2024-02-12,Completed,0.2,5.46
O000784,C02415,2024-12-15,Returned,0,4.12
O000785,C02086,2025-05-28,Completed,0.2,10.31
O000786,C03182,2024-05-01,Completed,0.1,14.46
O000787,C01978,2025-06-02,Completed,0,8.7
O000788,C02244,2024-03-27,Completed,0.2,9.45
O000789,C02144,2024-01-14,Returned,0,12.93
O000790,C02710,2024-11-10,Completed,0,4.05
O000791,C03039,2025-04-12,Completed,0.05,12.76
O000792,C01694,2025-01-21,Completed,0.15,5.58
O000793,C01808,2025-08-05,Completed,0.3,8.9
O000794,C03077,2025-09-15,Completed,0,7.47
O000795,C04292,2024-08-26,Completed,0.1,1.47
O000796,C03797,2025-11-22,Completed,0,5.55
O000797,C04599,2025-07-12,Completed,0.2,10.33
O000798,C02298,2024-10-24,Returned,0.15,6.59
O000799,C01227,2024-08-22,Completed,0.15,12.67
O000800,C01340,2024-07-17,Completed,0,7.53
O000801,C02953,2025-03-04,Completed,0.2,14.32
O000802,C00368,2024-06-03,Completed,0,12.43
O000803,C02028,2024-10-15,Completed,0.1,12.3
O000804,C02847,2025-09-10,Completed,0.15,17.73
O000805,C00495,2025-05-05,Completed,0.15,13.22
O000806,C01337,2025-10-06,Completed,0.15,10.02
O000807,C00697,2025-07-04,Completed,0,9.52
O000808,C03888,2025-08-04,Completed,0.3,12.46
O000809,C01349,2024-05-01,Completed,0.1,7.24
O000810,C03290,2024-07-31,Completed,0.15,14.67
O000811,C03918,2025-04-17,Completed,0,13.2
O000812,C01243,2025-12-06,Cancelled,0.2,12.58
O000813,C03185,2025-06-25,Completed,0.15,10.13
O000814,C00395,2025-10-07,Completed,0.15,16.65
O000815,C02223,2025-08-12,Completed,0.05,6.21
O000816,C04188,2025-06-07,Returned,0.2,1.51
O000817,C01378,2024-04-27,Completed,0.2,12.37
O000818,C03818,2025-08-13,Cancelled,0.05,11.35
O000819,C02786,2024-09-12,Completed,0,2.89
O000820,C02653,2025-12-10,Cancelled,0,11.77
O000821,C01877,2024-06-19,Completed,0.05,9.37
O000822,C04529,2024-05-29,Completed,0,14.98
O000823,C04020,2024-08-15,Completed,0.3,13.24
O000824,C03296,2025-03-23,Completed,0.15,15.99
O000825,C00345,2025-11-26,Cancelled,0,7.94
O000826,C03632,2025-04-28,Completed,0,17.05
O000827,C01600,2025-03-23,Completed,0.2,11.87
O000828,C00159,2024-02-04,Completed,0.1,12.27
O000829,C00791,2025-08-29,Completed,0.2,7.57
O000830,C02256,2025-05-27,Completed,0.2,3.78
O000831,C03203,2024-03-01,Completed,0,11.77
O000832,C01844,2024-04-28,Completed,0.2,9.74
O000833,C00400,2025-12-18,Completed,0,12.86
O000834,C04074,2024-10-12,Completed,0.1,9.46
O000835,C03683,2025-08-01,Completed,0,15.87
O000836,C03873,2025-10-11,Completed,0.3,16.42
O000837,C01234,2024-07-05,Completed,0,10.05
O000838,C01124,2025-01-06,Returned,0.15,10.88
O000839,C01751,2025-04-09,Completed,0,5.69
O000840,C01942,2024-06-19,Completed,0.3,13.13
O000841,C04442,2024-07-19,Cancelled,0,11.83
O000842,C03147,2025-09-06,Completed,0,10.02
O000843,C03697,2025-08-14,Completed,0.1,12.23
O000844,C00212,2024-12-19,Completed,0.2,14.09
O000845,C03762,2024-01-14,Cancelled,0.3,16.38
O000846,C01952,2025-07-09,Completed,0.15,16.08
O000847,C02867,2024-12-19,Completed,0.2,11.42
O000848,C00492,2025-06-03,Completed,0,14.5
O000849,C03231,2025-10-02,Cancelled,0.15,9.43
O000850,C01717,2024-02-21,Completed,0.1,17.52
O000851,C01243,2025-11-03,Completed,0.1,9.56
O000852,C01986,2025-08-11,Completed,0,14.21
O000853,C03504,2025-03-27,Completed,0.1,10.58
O000854,C02269,2024-06-18,Completed,0.15,3.67
O000855,C03603,2025-02-08,Cancelled,0.1,11.3
O000856,C00647,2025-05-01,Completed,0.2,10.41
O000857,C04296,2024-01-19,Completed,0,6.13
O000858,C00506,2025-09-05,Completed,0.2,8.78
O000859,C02912,2024-01-29,Completed,0.3,14.45
O000860,C01584,2025-11-05,Cancelled,0.05,7.22
O000861,C04361,2024-05-06,Completed,0.2,8.22
O000862,C04025,2024-10-07,Cancelled,0,8.47
O000863,C03718,2024-07-12,Completed,0.15,9.75
O000864,C02768,2025-09-27,Completed,0.3,11.73
O000865,C04120,2025-01-21,Completed,0.1,15.7
O000866,C01530,2025-07-22,Completed,0.1,9.46
O000867,C03537,2024-12-12,Completed,0.05,16.01
O000868,C02380,2025-10-28,Completed,0,13.01
O000869,C02790,2024-04-20,Returned,0.05,18.18
O000870,C02223,2024-05-24,Completed,0,5.97
O000871,C02701,2024-10-25,Completed,0.05,7.87
O000872,C01945,2024-04-18,Returned,0.1,11.55
O000873,C03943,2024-03-27,Completed,0.3,18.57
O000874,C01890,2025-08-27,Completed,0,15.64
O000875,C04477,2025-04-25,Completed,0,13.93
O000876,C00442,2024-02-02,Completed,0,9.01
O000877,C02937,2025-01-01,Completed,0.05,4.06
O000878,C03630,2024-02-15,Completed,0.1,13.21
O000879,C01392,2025-07-01,Completed,0.15,16.14
O000880,C03515,2025-11-16,Completed,0.15,3.92
O000881,C02211,2024-11-27,Completed,0.2,8.44
O000882,C02333,2024-08-11,Completed,0.3,9.89
O000883,C01679,2024-02-23,Completed,0.15,1.84
O000884,C04390,2025-01-23,Completed,0.15,12.25
O000885,C01655,2025-07-02,Completed,0.05,14.18
O000886,C02492,2024-02-12,Completed,0.2,13.58
O000887,C02101,2024-02-09,Completed,0.2,20.22
O000888,C04513,2025-08-15,Cancelled,0.1,17.42
O000889,C01099,2024-07-27,Returned,0.3,16.93
O000890,C03339,2025-01-15,Completed,0.15,13.88
O000891,C03650,2024-11-18,Completed,0,13.52
O000892,C02233,2025-05-06,Completed,0.05,13.94
O000893,C03213,2024-07-28,Completed,0.05,17.71
O000894,C01009,2025-01-30,Completed,0.15,12.97
O000895,C02252,2024-12-02,Completed,0.15,13.49
O000896,C03156,2024-11-30,Cancelled,0.2,7.79
O000897,C03268,2024-08-30,Completed,0.1,12.04
O000898,C04510,2025-11-23,Cancelled,0.15,7.5
O000899,C01439,2025-03-27,Cancelled,0.3,11.08
O000900,C00366,2024-06-13,Completed,0.3,15.72
O000901,C03131,2024-07-17,Completed,0.2,11.81
O000902,C04030,2025-10-27,Completed,0.2,15.33
O000903,C01277,2025-10-29,Completed,0.2,15.06
O000904,C00456,2024-07-15,Completed,0.3,9.23
O000905,C04302,2024-06-10,Completed,0,15.5
O000906,C01649,2024-08-08,Completed,0.05,12.78
O000907,C03794,2025-02-23,Completed,0.05,10.75
O000908,C04597,2025-11-13,Completed,0,1.94
O000909,C03528,2024-09-21,Completed,0.2,7.71
O000910,C03223,2024-10-30,Completed,0.3,4.97
O000911,C03136,2025-03-24,Completed,0.2,5.93
O000912,C03245,2025-02-09,Completed,0.05,11.12
O000913,C00627,2025-07-14,Completed,0.15,4.25
O000914,C00587,2025-12-28,Cancelled,0,6.44
O000915,C01240,2024-02-22,Completed,0,19.39
O000916,C04187,2025-08-23,Completed,0.15,7.77
O000917,C03808,2024-02-02,Completed,0.2,10.56
O000918,C04391,2024-08-27,Completed,0.15,13.18
O000919,C00998,2024-05-13,Completed,0,7.14
O000920,C01225,2025-02-22,Completed,0.2,12.88
O000921,C00285,2025-08-29,Completed,0.15,4.83
O000922,C01260,2024-11-15,Cancelled,0.15,16.01
O000923,C04457,2025-02-06,Completed,0,13.76
O000924,C04592,2024-02-05,Completed,0.2,10.3
O000925,C03605,2025-09-09,Completed,0,19.74
O000926,C04511,2025-09-11,Completed,0.1,9.27
O000927,C03806,2024-01-30,Cancelled,0.1,18.08
O000928,C02905,2024-04-09,Cancelled,0.15,10.41
O000929,C00313,2024-09-06,Completed,0.1,5.11
O000930,C01743,2025-02-25,Completed,0,12.23
O000931,C02426,2024-05-05,Cancelled,0.15,9.86
O000932,C01786,2024-04-30,Completed,0.1,11.12
O000933,C01400,2024-10-15,Completed,0.1,11.83
O000934,C04381,2024-07-30,Completed,0.15,5.04
O000935,C01678,2025-08-27,Completed,0.2,20.78
O000936,C04591,2025-08-26,Completed,0.2,7.96
O000937,C03659,2025-08-16,Completed,0.05,3.75
O000938,C04096,2025-12-05,Cancelled,0,11.11
O000939,C03905,2025-01-05,Completed,0.1,8.91
O000940,C01659,2024-01-09,Completed,0,10.8
O000941,C01791,2025-12-27,Cancelled,0.1,10.16
O000942,C01245,2024-01-23,Completed,0,15.61
O000943,C01908,2025-02-09,Completed,0.2,16.08
O000944,C02143,2025-10-24,Completed,0.15,17.17
O000945,C01618,2025-10-16,Returned,0.1,6.28
O000946,C03650,2025-02-03,Completed,0.05,13.91
O000947,C04217,2025-07-19,Completed,0.1,13.51
O000948,C02654,2025-05-08,Completed,0.15,16.72
O000949,C01934,2024-11-01,Completed,0.15,0
O000950,C04049,2025-01-27,Cancelled,0.05,10.94
O000951,C01071,2025-05-18,Completed,0.15,14.97
O000952,C03287,2025-06-24,Cancelled,0.05,13.68
O000953,C02031,2024-02-05,Completed,0.15,13.05
O000954,C01271,2024-09-21,Completed,0.2,14.56
O000955,C04304,2025-03-28,Completed,0.3,14.83
O000956,C03264,2024-02-10,Completed,0.1,12.95
O000957,C03629,2025-03-28,Completed,0.3,6.63
O000958,C01510,2025-10-17,Completed,0.15,11.16
O000959,C01655,2024-11-02,Completed,0.05,8.15
O000960,C04349,2025-10-27,Cancelled,0.3,13.65
O000961,C01415,2024-03-17,Completed,0.2,15.84
O000962,C00779,2025-02-01,Completed,0.2,12.01
O000963,C03397,2024-04-25,Completed,0.3,5.83
O000964,C04484,2025-04-01,Completed,0.15,21.89
O000965,C04030,2024-12-31,Completed,0.2,12.05
O000966,C01001,2024-08-15,Completed,0.05,18.12
O000967,C01450,2024-11-14,Completed,0.2,5.25
O000968,C01938,2025-02-03,Completed,0.1,5.3
O000969,C04424,2024-01-25,Completed,0.2,9.21
O000970,C00276,2025-09-19,Completed,0.15,6.67
O000971,C01528,2025-09-01,Completed,0.05,15.63
O000972,C02488,2025-10-25,Completed,0.2,11.26
O000973,C03786,2024-06-30,Completed,0.15,8.63
O000974,C02899,2025-08-20,Completed,0.2,13.05
O000975,C01699,2025-02-28,Completed,0.2,6.07
O000976,C00958,2024-04-07,Completed,0.2,5.48
O000977,C01275,2025-03-10,Completed,0.2,10.69
O000978,C01208,2025-06-24,Completed,0,1.41
O000979,C02468,2024-11-25,Completed,0.2,7.62
O000980,C03038,2024-08-15,Completed,0.2,10.26
O000981,C00295,2025-03-18,Completed,0,13.61
O000982,C00515,2024-04-28,Completed,0.3,11.01
O000983,C02540,2024-11-30,Completed,0,16.58
O000984,C03686,2024-12-03,Completed,0.1,14.29
O000985,C03790,2024-07-22,Completed,0.15,10.9
O000986,C02302,2024-03-27,Returned,0,14.5
O000987,C03690,2024-10-05,Completed,0,15.47
O000988,C04396,2024-04-30,Completed,0.3,6.75
O000989,C02022,2025-02-05,Completed,0.2,10.04
O000990,C02894,2024-03-23,Completed,0.05,13.69
O000991,C02456,2024-05-27,Completed,0.2,5.06
O000992,C03229,2025-01-17,Cancelled,0.1,11.14
